"","lfm.NAs.imputed","lfm.outliers.out","mpa","dw.flam.sample","sample.wt","ww.flam.sample","lfm","excess_water.scaled","mpa.scaled","PC1","PC2","PC3","PC4","tti","fh","gd","fd","temp.max","pfg","gti","ttfg","flam.index","year","month","prop.ignite","prop.ignite.bins5","ignition","spp","year.month","individual","site","start.temp","precip.2mo","mpa.unscaled","lfm.unscaled","dw.flam.sample.unscaled","lfm.NAs.imputed.unscaled","excess_water.unscaled","hydration","flam.sample.wt.unscaled","ww.flam.sample.unscaled","Species","id","timing"
"11",2.43320260583982,2.57271557220442,-4.2,-1.15080526238668,0.660034025267201,1.60366631546142,1.68842210513509,1.45966951135016,0.140008868080392,2.84247912206495,-0.0659378033395441,-0.477051299081403,-1.39559525704848,20,15,88,7,380,68,13,7,17.0728712176047,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.1.1","St. Marys",275,3.49,-4.2,112.6252505,0.246442978322337,112.6252505,0.0311140433553252,"hydrated",0.524,0.277557021677663,"A. fasciculatum","2016_December_ADFA_1.1.1","Dec. 2016"
"12",2.53576291594738,2.67798314621779,-4.7,-1.35488894596197,0.152738628023608,1.4698370979127,1.76344631162774,1.49775940295334,-0.0257452237923276,2.70596544909253,0.139616938780146,0.488516760732159,0.804538843231269,24,15,84,11,294.3,65,8,16,16.6512306149221,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.1.1","St. Marys",275.2,3.49,-4.7,114.4508671,0.237350404312668,114.4508671,0.0342991913746631,"hydrated",0.509,0.271649595687332,"A. fasciculatum","2016_December_ADFA_1.1.1","Dec. 2016"
"13",0.929357418571806,NA,-5,-2.23687698252291,0.321837093771472,2.47332206258537,3.61573103441601,2.49738683808187,-0.12519767891596,3.14422762314214,-0.314824305284353,-0.729916210901983,-0.498423563295926,16,16,92,9,351.2,73,10,6,17.7489814517962,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.1.1","St. Marys",278.6,3.49,-5,159.5238095,0.19805504587156,85.8561744819256,0.117889908256881,"hydrated",0.514,0.31594495412844,"A. fasciculatum","2016_December_ADFA_1.1.1","Dec. 2016"
"14",-0.354461245392408,-0.28853368178314,-6.3,0.0924449007687324,-0.422196155519131,-0.376118615381799,-0.350790414674832,-0.247795971100717,-0.556158317785031,4.20714067544399,0.69145238991125,-0.39909223295182,0.0596359245440262,10,15,64,10,324.1,49,5,5,18.3906367494887,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.1.1","St. Marys",283.6,3.49,-6.3,63.003663,0.301833707865169,63.003663,-0.111667415730337,"moderate",0.492,0.190166292134831,"A. fasciculatum","2016_December_ADFA_1.1.1","Dec. 2016"
"15",-1.1430524524222,-1.09794117250975,-7.2,0.56509099317371,-0.794212780164433,-1.1023707783112,-0.92765518324309,-0.882985756666772,-0.854515683155927,4.28964468676067,0.632799548681997,-1.11093906654384,0.0756710225150512,16,27,71,6,310.6,54,11,5,20.0000030513176,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.1.1","St. Marys",274.1,3.49,-7.2,48.96640827,0.32289158716392,48.96640827,-0.16478317432784,"dry",0.481,0.15810841283608,"A. fasciculatum","2016_December_ADFA_1.1.1","Dec. 2016"
"16",-2.68440165421273,-2.67997705958703,-8.2,2.18278634540087,-0.828032473314006,-2.75780621818244,-2.0551722575492,-2.61873853376243,-1.18602386690137,3.2794835570707,-1.29273531243669,-1.18336366502057,0.692379297255207,11,17,110,13,320.5,91,6,5,18.7855232990083,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.1.1","St. Marys",278.9,3.49,-8.2,21.52974504,0.394965034965035,21.52974504,-0.30993006993007,"dry",0.48,0.085034965034965,"A. fasciculatum","2016_December_ADFA_1.1.1","Dec. 2016"
"17",-1.70227988661037,-1.67193042095266,-9.1,1.76220299701649,0.626214332117628,-1.35916136416767,-1.33673735601424,-1.65635109662185,-1.48438123227226,3.63374589782287,-0.359335874990182,-1.60351582913347,-0.136326434811502,14,20,94,11,332.1,70,13,1,18.9691075311088,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.1.1","St. Marys",279.9,3.49,-9.1,39.01192504,0.376226715686275,39.01192504,-0.229453431372549,"dry",0.523,0.146773284313725,"A. fasciculatum","2016_December_ADFA_1.1.1","Dec. 2016"
"18",0.000278631731426315,0.0755701926246548,-0.8,0.317012971963015,0.795312797865493,0.212777682211511,-0.0912935609250521,-0.056583276343722,1.26713669281489,-0.421853238270447,1.8253600044522,1.29455496980057,-0.0976044873515595,46,6,91,2,296.1,65,24,22,15.1530413384544,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.2.1","St. Marys",278.9,3.49,-0.8,69.31818182,0.311838926174497,69.31818182,-0.0956778523489933,"moderate",0.528,0.216161073825503,"A. fasciculatum","2016_December_ADFA_1.2.1","Dec. 2016"
"19",1.62724244404743,NA,-0.6,-1.80928541601104,0.964411263613357,2.47217671079524,3.0395275187363,2.26896435935347,1.33343832956398,0.762257192553611,2.06046101757572,-0.0725546394322948,-0.358471547574453,34,8,84,2,306,58,24,10,15.4758420439758,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.2.1","St. Marys",275.9,3.49,-0.6,145.5026455,0.217105603448276,98.2788210794594,0.0987887931034483,"hydrated",0.533,0.315894396551724,"A. fasciculatum","2016_December_ADFA_1.2.1","Dec. 2016"
"20",-0.778408311829261,-0.723671593779405,-0.7,0.969960190324263,0.862952184164639,-0.400949732158738,-0.66091323139557,-0.728437771068843,1.30028751118943,1.09586392414311,2.37090463069444,0.86495511164072,0.198682965135899,34,8,70,2,286.3,50,18,16,15.4758420439758,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.2.1","St. Marys",283.9,3.49,-0.7,55.45722714,0.340929791271347,55.45722714,-0.151859582542695,"dry",0.53,0.189070208728653,"A. fasciculatum","2016_December_ADFA_1.2.1","Dec. 2016"
"21",1.1832844420696,NA,-1,-2.14937261508986,-0.99713093906187,1.50147990754033,2.61623994122135,1.93775821208501,1.2008350560658,2.8352356947441,0.848313296309311,1.72176778826666,-0.422307591200939,27,14,61,6,337.4,50,5,22,16.2648758384286,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.2.1","St. Marys",278.9,3.49,-1,135.2024922,0.201953642384106,90.3761821613094,0.0710927152317881,"hydrated",0.475,0.273046357615894,"A. fasciculatum","2016_December_ADFA_1.2.1","Dec. 2016"
"22",-1.13544655662607,-1.09013450541,-0.7,0.663884996602722,-0.557474928117423,-1.04350524594921,-0.92209137111955,-0.904549146989572,1.30028751118943,0.921237788577546,1.53263000497305,-0.152627474562731,0.150799305764112,33,10,91,4,292.9,65,22,11,15.5938161652196,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.2.1","St. Marys",278,3.49,-0.7,49.10179641,0.327293172690763,49.10179641,-0.166586345381526,"dry",0.488,0.160706827309237,"A. fasciculatum","2016_December_ADFA_1.2.1","Dec. 2016"
"23",1.6253769240556,1.7435658781567,-2.2,-0.885447943162785,0.254197707472326,1.06398157546076,1.0974870670421,1.0334052316006,0.803025235571272,1.33017104989676,0.608582836173904,-0.445301183041786,-1.07658752613663,32,12,97,6,348.5,68,23,9,15.7451808756508,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.2.1","St. Marys",271.2,3.49,-2.2,98.24561404,0.258265486725664,98.24561404,-0.00453097345132747,"hydrated",0.512,0.253734513274336,"A. fasciculatum","2016_December_ADFA_1.2.1","Dec. 2016"
"24",1.50113173163612,NA,-2.8,-2.5554575867087,-0.253097689771267,2.40974868827171,4.05909517990923,2.63356590454514,0.604120325324008,-0.452302588399932,1.02879555369598,0.534110556613279,0.126926361677922,44,9,109,3,294.7,81,25,19,15.1011921634444,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.2.1","St. Marys",271.6,3.49,-2.8,170.3125,0.183861271676301,96.0339974261919,0.129277456647399,"hydrated",0.497,0.313138728323699,"A. fasciculatum","2016_December_ADFA_1.2.1","Dec. 2016"
"25",-0.271657079189542,-0.203543750636928,-2.8,-0.609641447277266,-2.01172173354906,-0.732242027996292,-0.290218085504416,-0.0617162120634182,0.604120325324008,0.809167901979117,1.81200721006747,-0.548373544421858,-0.18609601843053,29,6,91,3,306,65,23,6,15.5243145172438,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.2.1","St. Marys",275.9,3.49,-2.8,64.47761194,0.270553539019964,64.47761194,-0.0961070780399274,"moderate",0.445,0.174446460980036,"A. fasciculatum","2016_December_ADFA_1.2.1","Dec. 2016"
"26",-0.121341933646307,-0.049260766388845,-3.6,0.353952883775151,0.660034025267201,0.0848756725939579,-0.180260593114033,-0.1437803198759,0.338913778327656,2.66374237391645,1.07481074090774,0.734878280103601,0.0411334445940193,26,15,69,6,311.9,53,10,16,16.4540067135617,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.2.1","St. Marys",276.4,3.49,-3.6,67.15328467,0.313484716157205,67.15328467,-0.102969432314411,"moderate",0.524,0.210515283842795,"A. fasciculatum","2016_December_ADFA_1.2.1","Dec. 2016"
"27",2.06535160103517,2.1951544783119,-4.1,-1.70478575447055,-1.60588541575418,0.644967809386729,1.41933429022846,1.24875780544821,0.173159686454936,2.5299330226729,0.831937093763144,-0.894538518760357,-0.349986245533054,19,11,85,8,328.5,61,16,3,16.5151749739633,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.2.1","St. Marys",267.5,3.49,-4.1,106.0773481,0.221761394101877,106.0773481,0.0134772117962466,"hydrated",0.457,0.235238605898123,"A. fasciculatum","2016_December_ADFA_1.2.1","Dec. 2016"
"28",1.70659657933532,1.82692947236319,-4.2,-0.949895889626332,0.186558321173181,1.08372171701087,1.15690030577526,1.07816289976397,0.140008868080392,-0.73494581737123,2.27011275701108,0.675294441899252,0.00103392106676106,45,4,94,1,285.3,65,28,17,15.2388465452103,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.2.1","St. Marys",272.2,3.49,-4.2,99.69135802,0.255394126738794,99.69135802,-0.000788253477588929,"hydrated",0.51,0.254605873261206,"A. fasciculatum","2016_December_ADFA_1.2.1","Dec. 2016"
"29",1.08164502509999,NA,-4.5,-1.87771568965491,-0.726573393865287,1.40852490355527,2.22330889284518,1.74395303511838,0.0405564129567604,1.57623678408927,0.749286614187993,0.218551640893288,0.00158191829166548,26,8,90,7,318,69,14,12,15.7650638213367,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.2.1","St. Marys",275.9,3.49,-4.5,125.6410256,0.214056818181818,88.5669578459828,0.0548863636363636,"hydrated",0.483,0.268943181818182,"A. fasciculatum","2016_December_ADFA_1.2.1","Dec. 2016"
"30",0.927536130543707,1.02730432138564,-5.6,-0.328844818547961,0.727673411566347,0.819349556862808,0.58700741134957,0.607716820407874,-0.324102589163223,0.752916297271632,0.526819812332517,-0.156966942622894,0.57649943859003,31,8,107,8,291.9,80,19,12,15.5814699135456,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.2.1","St. Marys",278.2,3.49,-5.6,85.82375479,0.283063917525773,85.82375479,-0.0401278350515465,"moderate",0.526,0.242936082474227,"A. fasciculatum","2016_December_ADFA_1.2.1","Dec. 2016"
"31",-1.3909091214507,-1.3523404642465,-7.4,1.43842474573936,0.626214332117628,-1.0323637457876,-1.10896557415621,-1.31133739213439,-0.920817319905015,1.78090725661788,1.03815984774516,0.133819508374634,0.376982632828467,30,15,86,5,293.1,65,16,14,16.0800916337968,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.2.1","St. Marys",274.1,3.49,-7.4,44.55445545,0.361801369863014,44.55445545,-0.200602739726027,"dry",0.523,0.161198630136986,"A. fasciculatum","2016_December_ADFA_1.2.1","Dec. 2016"
"32",2.42616622694125,2.56549345542537,-8.4,-1.57004085379582,-0.692753700715715,1.12063527608585,1.68327490206118,1.42805750513615,-1.25232550365046,3.49918175478918,0.339447063678222,0.258898766534872,-0.18712315304775,16,17,73,6,337.5,63,4,12,17.9558183669428,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.2.1","St. Marys",278.2,3.49,-8.4,112.5,0.227764705882353,112.5,0.0284705882352941,"hydrated",0.484,0.256235294117647,"A. fasciculatum","2016_December_ADFA_1.2.1","Dec. 2016"
"33",-1.12105007051325,-1.0753579981449,-9.5,1.40266621047826,1.13350972936122,-0.656455680775973,-0.911560153480246,-1.0938546747472,-1.61698450577044,1.39708011449935,0.81341944716719,-1.04789198263613,0.353733035361956,25,14,104,3,297.5,82,19,6,16.4406265940889,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.2.1","St. Marys",279.3,3.49,-9.5,49.35805991,0.360208213944604,49.35805991,-0.182416427889207,"dry",0.538,0.177791786055396,"A. fasciculatum","2016_December_ADFA_1.2.1","Dec. 2016"
"34",-0.112140549657987,-0.0398164953155601,-0.7,-0.390743789864483,-1.20004909795931,-0.409475290857933,-0.173529660537543,-0.00796432797122322,1.30028751118943,-0.430209567017283,1.74045082889519,0.309313064393626,0.297354403989064,41,5,101,3,282.1,72,26,15,15.2723350517442,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.3.1","St. Marys",276.9,3.49,-0.7,67.31707317,0.28030612244898,67.31707317,-0.0916122448979592,"moderate",0.469,0.18869387755102,"A. fasciculatum","2016_December_ADFA_1.3.1","Dec. 2016"
"35",1.48966803702588,NA,-0.4,-2.19322230316644,-1.13240971166016,1.45512089449333,2.62846610449154,1.93664946828179,1.39973996631306,-0.35731646717714,2.31952874772326,0.205745225270895,-0.174625654998324,44,7,92,1,287.9,61,30,14,15.1661988503391,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.3.1","St. Marys",271.7,3.49,-0.4,135.5,0.2,95.8299388468465,0.071,"hydrated",0.471,0.271,"A. fasciculatum","2016_December_ADFA_1.3.1","Dec. 2016"
"36",1.53737115575189,NA,-0.5,-3.27950911637611,-1.77498388150205,2.12110410061751,5.20300864504259,2.86696865037147,1.36658914793852,-0.109016352637892,2.11736004196398,0.232120660620722,-0.141754061168528,43,7,91,3,289.4,59,29,14,15.193833833708,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.3.1","St. Marys",286.4,3.49,-0.5,198.1481481,0.15160248447205,96.679074397691,0.148795031055901,"hydrated",0.452,0.30039751552795,"A. fasciculatum","2016_December_ADFA_1.3.1","Dec. 2016"
"37",2.42054838198368,2.55972731734286,-0.6,-1.52536449849286,-0.557474928117423,1.16615991289013,1.67916537509409,1.42828536357716,1.33343832956398,0.577185088813108,1.72537966914476,0.588939621091018,-0.760910994037899,40,7,83,5,321.7,53,25,15,15.2765362937756,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.3.1","St. Marys",271.9,3.49,-0.6,112.4,0.229755178907721,112.4,0.0284896421845575,"hydrated",0.488,0.258244821092279,"A. fasciculatum","2016_December_ADFA_1.3.1","Dec. 2016"
"38",1.32674818492426,NA,-0.7,-2.06905795019952,-0.726573393865287,1.60165151040668,2.60791846965609,1.94784474765653,1.30028751118943,0.569909845875165,1.12983611999503,0.0440791391367422,0.242214028434935,35,11,100,3,294.5,76,21,14,15.5245034088015,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.3.1","St. Marys",288.4,3.49,-0.7,135,0.205531914893617,92.929897045546,0.0719361702127659,"hydrated",0.483,0.277468085106383,"A. fasciculatum","2016_December_ADFA_1.3.1","Dec. 2016"
"39",0.124031541733676,0.202589783335425,-0.9,0.200949350967782,0.727673411566347,0.284614835965201,-0.000766690790423424,0.0431753531552328,1.23398587444034,-1.49775888723122,-0.00205872339907882,1.07095933636374,0.23151751705825,52,8,131,5,299.5,100,26,26,14.8566533969503,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.3.1","St. Marys",274.3,3.49,-0.9,71.5210356,0.306667924528302,71.5210356,-0.0873358490566037,"moderate",0.526,0.219332075471698,"A. fasciculatum","2016_December_ADFA_1.3.1","Dec. 2016"
"40",0.344767982770778,0.429152959869819,-1.7,-0.490499353305871,-0.692753700715715,0.0310266012876247,0.160704899100938,0.2777127529397,0.968779327443992,0.719876975574936,0.894538342144835,0.656373494441357,0.0898040472810611,35,8,95,6,306.5,71,18,17,15.441155593291,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.3.1","St. Marys",272.1,3.49,-1.7,75.45023697,0.275861696380335,75.45023697,-0.0677233927606698,"moderate",0.484,0.208138303619665,"A. fasciculatum","2016_December_ADFA_1.3.1","Dec. 2016"
"41",-0.0992140771702216,-0.0265488053299255,-2.7,0.511563249140093,1.09969003621165,0.220302782541589,-0.164073777066379,-0.156266062911167,0.637271143698552,2.00730750893844,-1.23867425729507,0.346493150744572,1.62551224978079,19,9,114,15,288.4,96,3,16,16.198611971261,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.3.1","St. Marys",275.1,3.49,-2.7,67.54716981,0.320506756756757,67.54716981,-0.104013513513513,"moderate",0.537,0.216493243243243,"A. fasciculatum","2016_December_ADFA_1.3.1","Dec. 2016"
"42",-0.375719872942452,-0.310353469054649,-3,0.094407181967568,-0.456015848668704,-0.400753600104417,-0.366341378409166,-0.261845545156797,0.53781868857492,-0.782475174821678,1.79091570568572,-0.433485958537519,-0.0488022586265909,43,7,110,1,288.2,77,32,11,15.193833833708,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.3.1","St. Marys",277.4,3.49,-3,62.6252505,0.301921133703019,62.6252505,-0.112842267406038,"moderate",0.491,0.189078866296981,"A. fasciculatum","2016_December_ADFA_1.3.1","Dec. 2016"
"43",1.07599658165198,1.1796836532023,-3.8,-0.656118227222193,0.0512795485748891,0.696586837759593,0.695608170534648,0.71728303956809,0.272612141578568,1.57923902993316,0.636548630430814,0.659989384272375,-0.593050951742191,30,11,87,5,339.8,68,14,16,15.8095611207244,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.3.1","St. Marys",272.2,3.49,-3.8,88.46641318,0.268482851378615,88.46641318,-0.0309657027572293,"moderate",0.506,0.237517148621385,"A. fasciculatum","2016_December_ADFA_1.3.1","Dec. 2016"
"44",1.04624743311387,1.14914922236559,-3.9,-0.567481151793697,0.254197707472326,0.743049611273852,0.673846279793848,0.694584139814719,0.239461323204024,-0.698382389393383,-0.128767732882208,-0.353976473890513,0.51312599174846,39,7,135,7,295.4,103,25,14,15.30412,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.3.1","St. Marys",284.5,3.49,-3.9,87.93686584,0.272431913617277,87.93686584,-0.0328638272345531,"moderate",0.512,0.239568086382723,"A. fasciculatum","2016_December_ADFA_1.3.1","Dec. 2016"
"45",1.86798291586656,1.99257589160405,-4,-1.17523782390732,-0.253097689771267,1.01665780108138,1.27495651898593,1.16282248217943,0.20631050482948,2.60118473717137,1.36602816178513,0.127407689540678,0.267901270477858,24,16,72,4,298.8,56,12,12,16.7717315177146,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.3.1","St. Marys",272.1,3.49,-4,102.5641026,0.245354430379747,102.5641026,0.00629113924050637,"hydrated",0.497,0.251645569620253,"A. fasciculatum","2016_December_ADFA_1.3.1","Dec. 2016"
"46",0.881590495672747,0.98014586881956,-6.2,-0.664721389149262,-0.28691738292084,0.478726183416613,0.553397579296805,0.606864513226944,-0.523007499410487,3.46858234120328,0.0267353322399655,-0.310049902093198,-0.720066455312002,13,12,79,10,361.4,62,7,6,17.2201568243486,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.3.1","St. Marys",276.8,3.49,-6.2,85.00590319,0.268099553286535,85.00590319,-0.0401991065730696,"moderate",0.496,0.227900446713465,"A. fasciculatum","2016_December_ADFA_1.3.1","Dec. 2016"
"47",1.14738205047554,NA,-6.6,-2.38379700951892,-0.625114314416569,1.98728885589955,3.37942400381085,2.3191021936671,-0.655610772908663,3.12069996357427,0.600766705214563,-0.644582766474205,0.890912740575088,12,12,83,9,293.4,67,7,5,17.3221824425866,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.3.1","St. Marys",273.7,3.49,-6.6,153.7735849,0.191509293680297,89.737104510266,0.102981412639405,"hydrated",0.486,0.294490706319703,"A. fasciculatum","2016_December_ADFA_1.3.1","Dec. 2016"
"48",-2.11853232844605,-2.09917059488768,-5.5,2.20353079875148,0.558574945818483,-1.84991354041133,-1.64123145433157,-2.15054119236043,-0.290951770788679,1.55063905774952,-1.08607254122557,-2.02955171355673,-0.450735453874221,24,15,131,11,343.9,97,23,1,16.6512306149221,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.3.1","St. Marys",277,3.49,-5.5,31.60245673,0.395889266016122,31.60245673,-0.270778532032244,"dry",0.521,0.125110733983878,"A. fasciculatum","2016_December_ADFA_1.3.1","Dec. 2016"
"49",-1.81164290416442,-1.7841802721146,-7.1,1.42362402323894,-0.320737076070413,-1.65174832453403,-1.41673783186137,-1.6304065719481,-0.821364864781383,3.06397673883501,0.209772692719837,-0.666797252755136,-0.0860940737708853,16,18,88,5,330.5,74,9,7,18.163111544764,"2016","December",100,100,1,"ADFA","2016_December","2016_December_ADFA_1.3.1","St. Marys",270.7,3.49,-7.1,37.06521739,0.361141950832673,37.06521739,-0.227283901665345,"dry",0.495,0.133858049167327,"A. fasciculatum","2016_December_ADFA_1.3.1","Dec. 2016"
